timestamp,avg_min_cpu,avg_max_cpu,avg_avg_cpu
1753847499,28.14,47.97,33.38
1753848099,23.12,49.9,36.74
1753848699,32.09,54.61,39.04
1753849299,20.88,47.58,35.37
1753849899,27.79,59.25,41.59
1753850500,33.31,58.76,41.32
1753851100,33.62,59.3,40.66
1753851700,30.49,56.37,39.19
1753852300,31.26,55.05,40.33
1753852900,33.97,47.19,39.91
1753853500,31.11,48.54,39.55
1753854100,29.47,56.11,42.59
1753854701,28.63,57.91,40.19
1753855301,33.31,62.0,44.71
1753855901,34.08,57.81,46.08
1753856501,36.8,62.31,48.63
1753857101,38.3,54.76,46.63
1753857701,37.27,49.68,42.72
1753858301,31.69,53.65,45.19
1753858902,38.74,59.17,48.29
1753859502,35.15,66.72,47.37
1753860102,38.79,58.39,48.44
1753860702,34.16,67.8,49.16
1753861302,31.85,52.46,46.11
1753861902,38.94,60.89,47.78
1753862502,41.73,66.92,49.23
1753863103,34.25,50.75,45.55
1753863703,39.62,61.87,52.33
1753864303,43.68,66.65,50.37
1753864903,37.71,67.3,50.16
1753865503,38.09,59.9,51.38
1753866103,45.56,67.0,50.69
1753866703,37.96,64.95,52.04
1753867303,43.39,67.01,51.41
1753867904,40.66,69.2,53.64
1753868504,44.69,65.43,53.2
1753869104,44.38,63.42,53.26
1753869704,45.7,67.1,56.36
1753870304,48.89,67.75,54.47
1753870904,41.55,65.28,53.12
1753871504,40.87,59.78,54.0
1753872105,43.51,75.07,55.21
1753872705,46.48,64.62,57.21
1753873305,36.81,56.91,51.34
1753873905,45.4,72.44,55.92
1753874505,41.5,73.32,53.87
1753875105,47.5,71.54,57.58
1753875705,42.03,61.82,54.01
1753876306,46.06,69.61,55.82
1753876906,37.53,67.85,48.41
1753877506,51.27,72.21,57.48
1753878106,48.95,64.22,57.34
1753878706,50.54,76.04,56.4
1753879306,47.8,79.71,60.79
1753879906,42.11,69.36,54.88
1753880507,45.03,71.22,54.88
1753881107,45.13,74.9,55.09
1753881707,42.23,63.44,54.95
1753882307,46.8,68.91,52.4
1753882907,43.05,67.45,51.43
1753883507,50.48,69.47,56.04
1753884107,47.62,67.64,54.86
1753884708,40.97,65.8,54.68
1753885308,46.1,66.15,52.24
1753885908,44.41,67.1,51.05
1753886508,46.63,63.56,55.45
1753887108,38.91,66.86,49.57
1753887708,36.47,59.13,50.93
1753888308,44.05,58.06,52.63
1753888908,36.05,67.94,48.69
1753889509,39.28,67.45,49.68
1753890109,43.21,60.58,50.24
1753890709,33.96,53.02,46.55
1753891309,39.51,56.84,48.28
1753891909,32.31,65.24,47.1
1753892509,36.98,55.87,48.51
1753893109,39.57,61.9,50.47
1753893710,34.17,59.92,43.77
1753894310,41.64,66.72,48.63
1753894910,32.61,54.97,45.82
1753895510,37.98,70.15,50.19
1753896110,41.27,56.49,46.68
1753896710,36.48,60.11,44.8
1753897310,31.92,58.96,44.32
1753897911,32.56,49.91,42.25
1753898511,28.09,56.99,42.66
1753899111,30.91,50.86,39.72
1753899711,37.36,51.79,43.02
1753900311,31.48,51.67,42.2
1753900911,26.05,53.88,39.9
1753901511,26.72,50.78,41.41
1753902112,33.17,49.4,42.19
1753902712,31.28,45.09,37.78
1753903312,31.59,58.02,40.57
1753903912,25.85,42.87,36.14
1753904512,24.05,43.56,36.69
1753905112,31.46,49.07,38.32
1753905712,25.35,45.53,38.4
1753906313,33.69,56.63,38.85
1753906913,29.57,45.77,36.24
1753907513,25.04,44.77,35.44
1753908113,26.27,45.87,37.77
1753908713,25.34,41.84,36.49
1753909313,22.93,43.1,32.16
1753909913,29.26,54.89,35.79
1753910513,27.17,49.48,33.39
1753911114,18.98,49.81,30.26
1753911714,14.62,37.02,28.53
1753912314,21.74,41.07,33.63
1753912914,25.8,48.69,33.66
1753913514,25.78,36.59,31.3
1753914114,18.48,46.47,33.47
1753914714,19.79,50.41,31.07
1753915315,16.48,42.7,31.3
1753915915,22.2,40.51,31.82
1753916515,16.97,46.05,30.23
1753917115,27.8,47.06,33.2
1753917715,25.27,40.93,34.57
1753918315,18.64,44.14,31.88
1753918915,22.3,38.44,32.28
1753919516,26.93,47.34,31.96
1753920116,26.2,41.59,36.3
1753920716,24.73,54.52,35.14
1753921316,29.61,44.12,36.91
1753921916,25.06,40.43,33.89
1753922516,25.22,49.96,35.13
1753923116,25.21,49.87,32.7
1753923717,28.93,46.93,34.01
1753924317,23.17,40.82,35.61
1753924917,23.22,52.23,32.44
1753925517,26.56,47.68,34.79
1753926117,18.25,37.66,31.83
1753926717,22.45,45.21,35.49
1753927317,20.78,47.97,35.07
1753927918,25.23,54.24,35.68
1753928518,23.89,46.15,34.51
1753929118,29.62,49.96,38.81
1753929718,27.94,52.06,40.66
1753930318,28.86,51.54,39.26
1753930918,28.42,46.44,36.11
1753931518,34.51,54.51,42.79
1753932118,30.13,58.62,41.0
1753932719,27.63,58.74,40.36
1753933319,34.3,57.85,40.97
1753933919,27.05,49.93,40.9
1753934519,35.9,55.94,42.14
1753935119,26.92,44.52,39.1
1753935719,32.13,50.85,41.24
1753936319,31.51,57.16,38.54
1753936920,33.22,54.22,40.28
1753937520,34.49,59.59,43.38
1753938120,25.63,49.15,40.4
1753938720,32.96,59.81,40.98
1753939320,33.47,58.85,44.55
1753939920,36.37,59.01,42.53
1753940520,35.33,60.4,43.63
1753941121,32.29,55.38,43.99
1753941721,33.08,63.42,46.74
1753942321,37.57,52.26,45.58
1753942921,35.51,61.34,49.27
1753943521,38.88,56.25,50.47
1753944121,38.15,60.84,44.52
1753944721,34.02,67.19,47.26
1753945322,34.4,51.69,43.88
1753945922,44.84,68.14,52.84
1753946522,38.93,58.37,52.37
1753947122,41.71,58.62,49.32
1753947722,40.22,59.19,51.54
1753948322,42.46,60.11,53.03
1753948922,46.74,66.11,53.86
1753949523,49.71,74.93,56.31
1753950123,43.35,65.15,53.52
1753950723,46.13,65.73,54.67
1753951323,41.87,65.18,54.97
1753951923,49.09,69.62,54.26
1753952523,52.19,63.82,57.59
1753953123,46.78,67.13,54.31
1753953723,40.27,67.3,54.45
1753954324,39.62,65.9,53.09
1753954924,50.83,76.13,57.06
1753955524,46.14,73.3,57.97
1753956124,49.49,74.03,55.84
1753956724,48.26,68.43,57.17
1753957324,48.97,73.79,55.2
1753957924,50.22,76.38,60.07
1753958525,47.15,70.52,58.79
1753959125,49.43,73.53,56.16
1753959725,47.28,73.05,58.11
1753960325,51.82,78.52,62.28
1753960925,45.79,73.7,59.83
1753961525,47.29,70.15,59.34
1753962125,49.36,68.63,59.49
1753962726,52.67,68.74,57.79
1753963326,45.68,71.31,59.33
1753963926,46.16,68.55,60.25
1753964526,48.71,64.12,57.33
1753965126,47.66,78.3,60.94
1753965726,44.04,76.2,58.22
1753966326,48.8,69.25,62.23
1753966927,45.54,67.72,58.9
1753967527,52.66,74.78,61.63
1753968127,50.75,64.84,57.64
1753968727,50.12,66.67,58.14
1753969327,44.09,69.42,58.72
1753969927,49.38,69.79,55.62
1753970527,43.84,74.39,58.01
1753971128,49.86,63.61,57.24
1753971728,49.74,68.77,62.92
1753972328,52.4,76.87,57.87
1753972928,43.44,74.26,54.71
1753973528,37.72,63.48,49.61
1753974128,49.96,65.79,57.46
1753974728,48.74,66.1,56.29
1753975329,44.65,66.33,55.72
1753975929,41.09,60.29,54.08
1753976529,43.58,61.62,55.14
1753977129,38.63,59.22,53.22
